employee_id,name,department,position,hire_date,exit_date,is_active,salary_band,region
EMP-02511,Karyawan-02511,Operations,Store Manager,2021-04-01,2025-12-09,0,Band-2,Lainnya
EMP-02512,Karyawan-02512,Operations,Store Manager,2023-11-11,,1,Band-1,Jakarta
EMP-02513,Karyawan-02513,Operations,Kasir,2024-08-26,,1,Band-1,Makassar
EMP-02514,Karyawan-02514,Operations,Kasir,2018-07-21,,1,Band-4,Jakarta
EMP-02515,Karyawan-02515,Operations,Apoteker,2024-05-09,,1,Band-1,Bandung
EMP-02516,Karyawan-02516,Operations,Area Supervisor,2018-12-17,2025-01-25,0,Band-2,Bandung
EMP-02517,Karyawan-02517,Operations,Area Supervisor,2023-10-16,,1,Band-1,Surabaya
EMP-02518,Karyawan-02518,Operations,Asisten Apoteker,2022-09-06,,1,Band-1,Semarang
EMP-02519,Karyawan-02519,Operations,Asisten Apoteker,2019-06-10,,1,Band-4,Makassar
EMP-02520,Karyawan-02520,Operations,Area Supervisor,2019-08-18,,1,Band-2,Jakarta
EMP-02521,Karyawan-02521,Operations,Store Manager,2025-11-03,,1,Band-1,Makassar
EMP-02522,Karyawan-02522,Operations,Store Manager,2022-12-24,,1,Band-3,Lainnya
EMP-02523,Karyawan-02523,Operations,Asisten Apoteker,2022-10-11,,1,Band-5,Makassar
EMP-02524,Karyawan-02524,Operations,Area Supervisor,2025-12-20,,1,Band-2,Surabaya
EMP-02525,Karyawan-02525,Operations,Store Manager,2022-05-21,,1,Band-1,Bandung
EMP-02526,Karyawan-02526,Operations,Store Manager,2018-09-02,,1,Band-3,Makassar
EMP-02527,Karyawan-02527,Operations,Store Manager,2023-10-05,,1,Band-2,Lainnya
EMP-02528,Karyawan-02528,Operations,Area Supervisor,2022-03-25,,1,Band-3,Makassar
EMP-02529,Karyawan-02529,Operations,Kasir,2019-11-18,2025-01-16,0,Band-2,Medan
EMP-02530,Karyawan-02530,Operations,Asisten Apoteker,2023-12-01,,1,Band-1,Lainnya
EMP-02531,Karyawan-02531,Operations,Kasir,2021-08-03,,1,Band-1,Bandung
EMP-02532,Karyawan-02532,Operations,Apoteker,2018-02-05,,1,Band-1,Lainnya
EMP-02533,Karyawan-02533,Operations,Asisten Apoteker,2025-08-05,,1,Band-3,Lainnya
EMP-02534,Karyawan-02534,Operations,Apoteker,2021-08-01,,1,Band-1,Semarang
EMP-02535,Karyawan-02535,Operations,Area Supervisor,2019-08-06,,1,Band-1,Semarang
EMP-02536,Karyawan-02536,Operations,Area Supervisor,2017-05-27,,1,Band-2,Bandung
EMP-02537,Karyawan-02537,Operations,Store Manager,2018-12-04,2025-05-24,0,Band-2,Medan
EMP-02538,Karyawan-02538,Operations,Store Manager,2015-10-19,,1,Band-3,Makassar
EMP-02539,Karyawan-02539,Operations,Apoteker,2020-09-01,,1,Band-4,Jakarta
EMP-02540,Karyawan-02540,Operations,Store Manager,2021-02-11,,1,Band-3,Makassar
EMP-02541,Karyawan-02541,Operations,Apoteker,2025-07-01,,1,Band-1,Lainnya
EMP-02542,Karyawan-02542,Operations,Asisten Apoteker,2019-01-07,,1,Band-5,Jakarta
EMP-02543,Karyawan-02543,Operations,Apoteker,2017-08-02,,1,Band-1,Makassar
EMP-02544,Karyawan-02544,Operations,Store Manager,2024-11-09,,1,Band-5,Surabaya
EMP-02545,Karyawan-02545,Operations,Apoteker,2019-08-06,,1,Band-3,Makassar
EMP-02546,Karyawan-02546,Operations,Area Supervisor,2022-03-20,,1,Band-2,Bandung
EMP-02547,Karyawan-02547,Operations,Asisten Apoteker,2018-08-20,,1,Band-1,Makassar
EMP-02548,Karyawan-02548,Operations,Store Manager,2018-09-01,,1,Band-2,Jakarta
EMP-02549,Karyawan-02549,Operations,Store Manager,2024-10-25,,1,Band-1,Makassar
EMP-02550,Karyawan-02550,Operations,Area Supervisor,2021-04-13,,1,Band-2,Makassar
EMP-02551,Karyawan-02551,Operations,Asisten Apoteker,2024-03-04,,1,Band-3,Surabaya
EMP-02552,Karyawan-02552,Operations,Apoteker,2017-07-12,,1,Band-4,Jakarta
EMP-02553,Karyawan-02553,Operations,Area Supervisor,2021-05-10,,1,Band-3,Jakarta
EMP-02554,Karyawan-02554,Operations,Asisten Apoteker,2024-07-05,,1,Band-3,Lainnya
EMP-02555,Karyawan-02555,Operations,Kasir,2022-12-27,,1,Band-1,Semarang
EMP-02556,Karyawan-02556,Operations,Asisten Apoteker,2022-10-24,,1,Band-3,Medan
EMP-02557,Karyawan-02557,Operations,Area Supervisor,2019-05-20,,1,Band-1,Jakarta
EMP-02558,Karyawan-02558,Operations,Asisten Apoteker,2024-07-20,2025-07-06,0,Band-1,Medan
EMP-02559,Karyawan-02559,Operations,Kasir,2017-07-04,,1,Band-3,Semarang
EMP-02560,Karyawan-02560,Operations,Area Supervisor,2024-07-20,,1,Band-2,Bandung
EMP-02561,Karyawan-02561,Operations,Kasir,2018-05-09,,1,Band-1,Surabaya
EMP-02562,Karyawan-02562,Operations,Area Supervisor,2024-07-21,,1,Band-3,Jakarta
EMP-02563,Karyawan-02563,Operations,Area Supervisor,2021-07-13,,1,Band-3,Bandung
EMP-02564,Karyawan-02564,Operations,Area Supervisor,2022-11-10,,1,Band-1,Surabaya
EMP-02565,Karyawan-02565,Operations,Store Manager,2025-10-17,,1,Band-1,Bandung
EMP-02566,Karyawan-02566,Operations,Store Manager,2025-07-16,,1,Band-1,Makassar
EMP-02567,Karyawan-02567,Operations,Asisten Apoteker,2015-06-09,,1,Band-3,Semarang
EMP-02568,Karyawan-02568,Operations,Kasir,2021-08-14,2025-06-09,0,Band-4,Jakarta
EMP-02569,Karyawan-02569,Operations,Asisten Apoteker,2025-01-01,,1,Band-3,Jakarta
EMP-02570,Karyawan-02570,Operations,Apoteker,2015-11-19,,1,Band-3,Medan
EMP-02571,Karyawan-02571,Operations,Kasir,2024-10-25,,1,Band-3,Makassar
EMP-02572,Karyawan-02572,Operations,Area Supervisor,2020-04-05,,1,Band-1,Lainnya
EMP-02573,Karyawan-02573,Operations,Store Manager,2021-09-14,,1,Band-1,Jakarta
EMP-02574,Karyawan-02574,Operations,Store Manager,2025-05-18,,1,Band-2,Lainnya
EMP-02575,Karyawan-02575,Operations,Apoteker,2023-06-15,,1,Band-1,Jakarta
EMP-02576,Karyawan-02576,Operations,Apoteker,2024-01-16,,1,Band-2,Medan
EMP-02577,Karyawan-02577,Operations,Store Manager,2021-05-04,,1,Band-4,Medan
EMP-02578,Karyawan-02578,Operations,Kasir,2024-09-21,,1,Band-3,Makassar
EMP-02579,Karyawan-02579,Operations,Asisten Apoteker,2021-08-08,2025-04-19,0,Band-1,Bandung
EMP-02580,Karyawan-02580,Operations,Asisten Apoteker,2025-01-10,,1,Band-3,Medan
EMP-02581,Karyawan-02581,Operations,Asisten Apoteker,2022-06-27,,1,Band-1,Surabaya
EMP-02582,Karyawan-02582,Operations,Store Manager,2017-12-09,,1,Band-2,Bandung
EMP-02583,Karyawan-02583,Operations,Area Supervisor,2025-03-17,2025-05-24,0,Band-1,Surabaya
EMP-02584,Karyawan-02584,Operations,Apoteker,2017-01-08,,1,Band-2,Lainnya
EMP-02585,Karyawan-02585,Operations,Area Supervisor,2019-05-05,,1,Band-4,Surabaya
EMP-02586,Karyawan-02586,Operations,Kasir,2017-10-27,2025-05-04,0,Band-1,Semarang
EMP-02587,Karyawan-02587,Operations,Kasir,2019-11-28,,1,Band-2,Surabaya
EMP-02588,Karyawan-02588,Operations,Area Supervisor,2018-07-22,,1,Band-3,Bandung
EMP-02589,Karyawan-02589,Operations,Area Supervisor,2015-12-04,,1,Band-2,Medan
EMP-02590,Karyawan-02590,Operations,Apoteker,2023-01-20,,1,Band-3,Semarang
EMP-02591,Karyawan-02591,Operations,Store Manager,2024-03-27,,1,Band-2,Jakarta
EMP-02592,Karyawan-02592,Operations,Kasir,2019-04-17,,1,Band-1,Medan
EMP-02593,Karyawan-02593,Operations,Asisten Apoteker,2019-08-17,,1,Band-3,Medan
EMP-02594,Karyawan-02594,Operations,Kasir,2023-12-25,,1,Band-1,Bandung
EMP-02595,Karyawan-02595,Operations,Store Manager,2015-07-25,2025-11-20,0,Band-2,Bandung
EMP-02596,Karyawan-02596,Operations,Store Manager,2021-07-18,,1,Band-4,Lainnya
EMP-02597,Karyawan-02597,Operations,Store Manager,2024-12-20,,1,Band-2,Lainnya
EMP-02598,Karyawan-02598,Operations,Asisten Apoteker,2022-05-05,,1,Band-1,Makassar
EMP-02599,Karyawan-02599,Operations,Kasir,2021-02-22,,1,Band-3,Surabaya
EMP-02600,Karyawan-02600,Operations,Apoteker,2024-08-26,,1,Band-2,Medan
EMP-02601,Karyawan-02601,Operations,Apoteker,2025-12-14,,1,Band-3,Makassar
EMP-02602,Karyawan-02602,Operations,Store Manager,2020-10-08,2025-06-09,0,Band-4,Lainnya
EMP-02603,Karyawan-02603,Operations,Apoteker,2025-07-26,,1,Band-1,Surabaya
EMP-02604,Karyawan-02604,Operations,Asisten Apoteker,2023-03-28,,1,Band-2,Surabaya
EMP-02605,Karyawan-02605,Operations,Apoteker,2023-06-20,,1,Band-2,Makassar
EMP-02606,Karyawan-02606,Operations,Kasir,2018-04-18,,1,Band-2,Jakarta
EMP-02607,Karyawan-02607,Operations,Kasir,2025-11-03,,1,Band-2,Lainnya
EMP-02608,Karyawan-02608,Operations,Area Supervisor,2025-02-03,,1,Band-4,Lainnya
EMP-02609,Karyawan-02609,Operations,Kasir,2024-10-04,2025-10-21,0,Band-1,Makassar
EMP-02610,Karyawan-02610,Operations,Area Supervisor,2020-10-26,,1,Band-3,Bandung
EMP-02611,Karyawan-02611,Operations,Kasir,2024-12-27,,1,Band-5,Lainnya
EMP-02612,Karyawan-02612,Operations,Store Manager,2022-10-21,,1,Band-2,Makassar
EMP-02613,Karyawan-02613,Operations,Area Supervisor,2024-10-12,,1,Band-1,Jakarta
EMP-02614,Karyawan-02614,Operations,Area Supervisor,2024-08-19,,1,Band-3,Bandung
EMP-02615,Karyawan-02615,Operations,Asisten Apoteker,2021-06-11,,1,Band-3,Bandung
EMP-02616,Karyawan-02616,Operations,Store Manager,2025-09-15,,1,Band-1,Lainnya
EMP-02617,Karyawan-02617,Operations,Apoteker,2022-06-17,,1,Band-1,Surabaya
EMP-02618,Karyawan-02618,Operations,Store Manager,2020-01-26,2025-12-19,0,Band-1,Medan
EMP-02619,Karyawan-02619,Operations,Area Supervisor,2020-12-14,,1,Band-3,Medan
EMP-02620,Karyawan-02620,Operations,Store Manager,2025-12-20,,1,Band-3,Jakarta
EMP-02621,Karyawan-02621,Operations,Store Manager,2025-07-19,,1,Band-2,Surabaya
EMP-02622,Karyawan-02622,Operations,Store Manager,2024-01-20,,1,Band-3,Medan
EMP-02623,Karyawan-02623,Operations,Kasir,2024-10-19,,1,Band-5,Semarang
EMP-02624,Karyawan-02624,Operations,Apoteker,2024-09-02,,1,Band-3,Bandung
EMP-02625,Karyawan-02625,Operations,Area Supervisor,2023-12-01,,1,Band-1,Medan
EMP-02626,Karyawan-02626,Operations,Asisten Apoteker,2023-04-10,,1,Band-2,Bandung
EMP-02627,Karyawan-02627,Operations,Asisten Apoteker,2020-11-27,,1,Band-5,Bandung
EMP-02628,Karyawan-02628,Operations,Apoteker,2015-04-06,,1,Band-1,Surabaya
EMP-02629,Karyawan-02629,Operations,Store Manager,2019-03-21,2025-11-13,0,Band-3,Surabaya
EMP-02630,Karyawan-02630,Operations,Area Supervisor,2025-04-27,,1,Band-3,Bandung
EMP-02631,Karyawan-02631,Operations,Kasir,2025-10-23,,1,Band-1,Medan
EMP-02632,Karyawan-02632,Operations,Kasir,2021-09-12,,1,Band-2,Makassar
EMP-02633,Karyawan-02633,Operations,Asisten Apoteker,2016-04-09,2025-06-14,0,Band-1,Bandung
EMP-02634,Karyawan-02634,Operations,Area Supervisor,2025-03-19,,1,Band-1,Semarang
EMP-02635,Karyawan-02635,Operations,Store Manager,2018-02-16,,1,Band-1,Jakarta
EMP-02636,Karyawan-02636,Operations,Kasir,2021-10-13,,1,Band-3,Makassar
EMP-02637,Karyawan-02637,Operations,Kasir,2019-03-05,2025-01-27,0,Band-1,Bandung
EMP-02638,Karyawan-02638,Operations,Store Manager,2019-02-02,,1,Band-2,Bandung
EMP-02639,Karyawan-02639,Operations,Apoteker,2024-09-17,,1,Band-5,Semarang
EMP-02640,Karyawan-02640,Operations,Kasir,2022-04-17,,1,Band-1,Jakarta
EMP-02641,Karyawan-02641,Operations,Asisten Apoteker,2021-08-07,,1,Band-3,Surabaya
EMP-02642,Karyawan-02642,Operations,Asisten Apoteker,2025-04-15,,1,Band-2,Semarang
EMP-02643,Karyawan-02643,Operations,Kasir,2022-01-09,,1,Band-3,Jakarta
EMP-02644,Karyawan-02644,Operations,Asisten Apoteker,2015-02-19,,1,Band-2,Semarang
EMP-02645,Karyawan-02645,Operations,Asisten Apoteker,2022-05-16,,1,Band-3,Lainnya
EMP-02646,Karyawan-02646,Operations,Area Supervisor,2021-07-02,,1,Band-2,Semarang
EMP-02647,Karyawan-02647,Operations,Apoteker,2025-02-23,2025-12-24,0,Band-5,Semarang
EMP-02648,Karyawan-02648,Operations,Area Supervisor,2022-07-28,,1,Band-1,Lainnya
EMP-02649,Karyawan-02649,Operations,Kasir,2024-12-24,,1,Band-2,Jakarta
EMP-02650,Karyawan-02650,Operations,Asisten Apoteker,2025-04-14,,1,Band-3,Medan
EMP-02651,Karyawan-02651,Operations,Area Supervisor,2022-01-04,,1,Band-1,Surabaya
EMP-02652,Karyawan-02652,Operations,Asisten Apoteker,2025-08-25,,1,Band-1,Medan
EMP-02653,Karyawan-02653,Operations,Apoteker,2023-03-09,,1,Band-4,Jakarta
EMP-02654,Karyawan-02654,Operations,Apoteker,2024-01-02,,1,Band-3,Lainnya
EMP-02655,Karyawan-02655,Operations,Apoteker,2024-04-27,,1,Band-1,Lainnya
EMP-02656,Karyawan-02656,Operations,Area Supervisor,2018-04-05,,1,Band-3,Makassar
EMP-02657,Karyawan-02657,Operations,Asisten Apoteker,2023-04-01,,1,Band-4,Jakarta
EMP-02658,Karyawan-02658,Operations,Apoteker,2019-11-06,,1,Band-1,Jakarta
EMP-02659,Karyawan-02659,Operations,Apoteker,2020-01-12,,1,Band-4,Bandung
EMP-02660,Karyawan-02660,Operations,Store Manager,2017-05-25,,1,Band-4,Surabaya
EMP-02661,Karyawan-02661,Operations,Asisten Apoteker,2024-05-25,,1,Band-2,Makassar
EMP-02662,Karyawan-02662,Operations,Store Manager,2022-11-21,,1,Band-2,Semarang
EMP-02663,Karyawan-02663,Operations,Area Supervisor,2025-12-02,,1,Band-3,Lainnya
EMP-02664,Karyawan-02664,Operations,Store Manager,2015-11-01,,1,Band-1,Lainnya
EMP-02665,Karyawan-02665,Operations,Asisten Apoteker,2022-10-02,,1,Band-4,Lainnya
EMP-02666,Karyawan-02666,Operations,Apoteker,2022-04-18,,1,Band-2,Semarang
EMP-02667,Karyawan-02667,Operations,Area Supervisor,2023-11-07,,1,Band-1,Makassar
EMP-02668,Karyawan-02668,Operations,Area Supervisor,2023-07-15,,1,Band-1,Surabaya
EMP-02669,Karyawan-02669,Operations,Area Supervisor,2019-03-07,,1,Band-3,Jakarta
EMP-02670,Karyawan-02670,Operations,Asisten Apoteker,2024-10-24,,1,Band-2,Medan
EMP-02671,Karyawan-02671,Operations,Kasir,2023-09-10,,1,Band-4,Semarang
EMP-02672,Karyawan-02672,Operations,Asisten Apoteker,2022-04-04,,1,Band-4,Lainnya
EMP-02673,Karyawan-02673,Operations,Kasir,2023-05-28,,1,Band-5,Semarang
EMP-02674,Karyawan-02674,Operations,Apoteker,2017-08-08,,1,Band-2,Jakarta
EMP-02675,Karyawan-02675,Operations,Store Manager,2025-08-12,,1,Band-3,Semarang
EMP-02676,Karyawan-02676,Operations,Kasir,2024-01-13,,1,Band-3,Jakarta
EMP-02677,Karyawan-02677,Operations,Kasir,2015-05-10,,1,Band-2,Semarang
EMP-02678,Karyawan-02678,Operations,Kasir,2024-10-02,,1,Band-1,Jakarta
EMP-02679,Karyawan-02679,Operations,Area Supervisor,2024-12-12,,1,Band-1,Bandung
EMP-02680,Karyawan-02680,Operations,Asisten Apoteker,2025-09-15,,1,Band-4,Makassar
EMP-02681,Karyawan-02681,Operations,Asisten Apoteker,2024-12-28,,1,Band-1,Lainnya
EMP-02682,Karyawan-02682,Operations,Asisten Apoteker,2024-06-13,,1,Band-1,Lainnya
EMP-02683,Karyawan-02683,Operations,Apoteker,2022-02-20,2025-03-06,0,Band-4,Semarang
EMP-02684,Karyawan-02684,Operations,Kasir,2018-09-05,,1,Band-5,Medan
EMP-02685,Karyawan-02685,Operations,Area Supervisor,2021-12-01,,1,Band-5,Bandung
EMP-02686,Karyawan-02686,Operations,Kasir,2023-10-24,,1,Band-4,Medan
EMP-02687,Karyawan-02687,Operations,Store Manager,2016-05-09,,1,Band-2,Makassar
EMP-02688,Karyawan-02688,Operations,Asisten Apoteker,2024-02-14,,1,Band-2,Lainnya
EMP-02689,Karyawan-02689,Operations,Apoteker,2018-08-26,,1,Band-2,Bandung
EMP-02690,Karyawan-02690,Operations,Asisten Apoteker,2023-01-26,,1,Band-2,Medan
EMP-02691,Karyawan-02691,Operations,Asisten Apoteker,2023-08-27,,1,Band-1,Medan
EMP-02692,Karyawan-02692,Operations,Kasir,2019-05-02,,1,Band-1,Semarang
EMP-02693,Karyawan-02693,Operations,Asisten Apoteker,2019-12-19,,1,Band-2,Medan
EMP-02694,Karyawan-02694,Operations,Area Supervisor,2025-02-03,2025-06-24,0,Band-1,Bandung
EMP-02695,Karyawan-02695,Operations,Asisten Apoteker,2025-04-04,,1,Band-2,Semarang
EMP-02696,Karyawan-02696,Operations,Area Supervisor,2018-01-10,,1,Band-4,Jakarta
EMP-02697,Karyawan-02697,Operations,Area Supervisor,2018-04-08,2025-07-02,0,Band-1,Jakarta
EMP-02698,Karyawan-02698,Operations,Kasir,2022-06-09,,1,Band-3,Jakarta
EMP-02699,Karyawan-02699,Operations,Area Supervisor,2022-06-08,2025-02-05,0,Band-1,Jakarta
EMP-02700,Karyawan-02700,Operations,Area Supervisor,2024-08-24,,1,Band-3,Semarang
EMP-02701,Karyawan-02701,Operations,Apoteker,2018-10-22,,1,Band-1,Semarang
EMP-02702,Karyawan-02702,Operations,Kasir,2015-06-24,,1,Band-1,Semarang
EMP-02703,Karyawan-02703,Operations,Store Manager,2019-02-07,2025-11-04,0,Band-5,Semarang
EMP-02704,Karyawan-02704,Operations,Kasir,2024-01-06,,1,Band-1,Semarang
EMP-02705,Karyawan-02705,Operations,Kasir,2025-06-10,,1,Band-4,Medan
EMP-02706,Karyawan-02706,Operations,Store Manager,2022-09-01,,1,Band-1,Makassar
EMP-02707,Karyawan-02707,Operations,Area Supervisor,2018-09-09,2025-09-13,0,Band-3,Jakarta
EMP-02708,Karyawan-02708,Operations,Store Manager,2024-06-02,,1,Band-1,Semarang
EMP-02709,Karyawan-02709,Operations,Store Manager,2025-10-16,,1,Band-2,Jakarta
EMP-02710,Karyawan-02710,Operations,Store Manager,2017-06-11,,1,Band-3,Jakarta
EMP-02711,Karyawan-02711,Operations,Store Manager,2019-07-25,,1,Band-1,Makassar
EMP-02712,Karyawan-02712,Operations,Apoteker,2015-09-10,,1,Band-2,Medan
EMP-02713,Karyawan-02713,Operations,Area Supervisor,2020-02-15,,1,Band-2,Lainnya
EMP-02714,Karyawan-02714,Operations,Asisten Apoteker,2024-07-18,2025-09-25,0,Band-1,Lainnya
EMP-02715,Karyawan-02715,Operations,Store Manager,2025-12-15,,1,Band-1,Lainnya
EMP-02716,Karyawan-02716,Operations,Asisten Apoteker,2022-04-11,,1,Band-2,Makassar
EMP-02717,Karyawan-02717,Operations,Store Manager,2023-03-11,,1,Band-3,Jakarta
EMP-02718,Karyawan-02718,Operations,Store Manager,2021-08-15,,1,Band-4,Bandung
EMP-02719,Karyawan-02719,Operations,Kasir,2023-05-01,,1,Band-3,Jakarta
EMP-02720,Karyawan-02720,Operations,Kasir,2022-10-07,2025-07-14,0,Band-3,Bandung
EMP-02721,Karyawan-02721,Operations,Apoteker,2022-12-03,,1,Band-2,Makassar
EMP-02722,Karyawan-02722,Operations,Store Manager,2025-07-21,,1,Band-2,Surabaya
EMP-02723,Karyawan-02723,Operations,Area Supervisor,2025-05-02,,1,Band-2,Semarang
EMP-02724,Karyawan-02724,Operations,Area Supervisor,2024-07-16,,1,Band-5,Surabaya
EMP-02725,Karyawan-02725,Operations,Store Manager,2022-01-11,2025-08-22,0,Band-4,Lainnya
EMP-02726,Karyawan-02726,Operations,Kasir,2023-10-07,,1,Band-1,Lainnya
EMP-02727,Karyawan-02727,Operations,Apoteker,2025-02-09,,1,Band-5,Makassar
EMP-02728,Karyawan-02728,Operations,Area Supervisor,2020-10-27,2025-02-09,0,Band-4,Jakarta
EMP-02729,Karyawan-02729,Operations,Kasir,2023-09-25,2025-01-26,0,Band-3,Bandung
EMP-02730,Karyawan-02730,Operations,Area Supervisor,2021-05-15,,1,Band-3,Semarang
EMP-02731,Karyawan-02731,Operations,Area Supervisor,2024-03-07,,1,Band-2,Jakarta
EMP-02732,Karyawan-02732,Operations,Asisten Apoteker,2025-09-06,,1,Band-3,Bandung
EMP-02733,Karyawan-02733,Operations,Kasir,2022-08-18,,1,Band-3,Semarang
EMP-02734,Karyawan-02734,Operations,Asisten Apoteker,2019-12-05,,1,Band-1,Medan
EMP-02735,Karyawan-02735,Operations,Apoteker,2024-10-13,,1,Band-1,Makassar
EMP-02736,Karyawan-02736,Operations,Apoteker,2022-07-27,2025-12-13,0,Band-4,Lainnya
EMP-02737,Karyawan-02737,Operations,Area Supervisor,2022-12-13,,1,Band-1,Medan
EMP-02738,Karyawan-02738,Operations,Apoteker,2018-12-11,,1,Band-3,Semarang
EMP-02739,Karyawan-02739,Operations,Apoteker,2024-02-19,,1,Band-3,Makassar
EMP-02740,Karyawan-02740,Operations,Apoteker,2020-08-18,,1,Band-1,Semarang
EMP-02741,Karyawan-02741,Operations,Asisten Apoteker,2021-02-23,,1,Band-2,Bandung
EMP-02742,Karyawan-02742,Operations,Area Supervisor,2025-08-24,,1,Band-2,Semarang
EMP-02743,Karyawan-02743,Operations,Kasir,2023-01-26,,1,Band-3,Surabaya
EMP-02744,Karyawan-02744,Operations,Area Supervisor,2025-01-09,,1,Band-2,Lainnya
EMP-02745,Karyawan-02745,Operations,Store Manager,2020-05-27,,1,Band-4,Surabaya
EMP-02746,Karyawan-02746,Operations,Store Manager,2017-08-10,,1,Band-3,Makassar
EMP-02747,Karyawan-02747,Operations,Store Manager,2019-04-15,,1,Band-1,Bandung
EMP-02748,Karyawan-02748,Operations,Asisten Apoteker,2017-07-02,,1,Band-1,Bandung
EMP-02749,Karyawan-02749,Operations,Asisten Apoteker,2021-11-11,,1,Band-5,Lainnya
EMP-02750,Karyawan-02750,Operations,Asisten Apoteker,2020-01-02,,1,Band-2,Medan
EMP-02751,Karyawan-02751,Operations,Apoteker,2024-04-23,,1,Band-3,Semarang
EMP-02752,Karyawan-02752,Operations,Apoteker,2015-10-01,,1,Band-4,Surabaya
EMP-02753,Karyawan-02753,Operations,Apoteker,2023-06-09,,1,Band-4,Makassar
EMP-02754,Karyawan-02754,Operations,Area Supervisor,2022-06-04,2025-11-14,0,Band-1,Jakarta
EMP-02755,Karyawan-02755,Operations,Apoteker,2021-12-23,,1,Band-4,Bandung
EMP-02756,Karyawan-02756,Operations,Asisten Apoteker,2019-02-21,,1,Band-4,Lainnya
EMP-02757,Karyawan-02757,Operations,Kasir,2022-05-26,,1,Band-1,Bandung
EMP-02758,Karyawan-02758,Operations,Store Manager,2022-07-12,,1,Band-1,Semarang
EMP-02759,Karyawan-02759,Operations,Kasir,2019-04-26,,1,Band-1,Surabaya
EMP-02760,Karyawan-02760,Operations,Asisten Apoteker,2021-02-18,,1,Band-4,Medan
EMP-02761,Karyawan-02761,Operations,Store Manager,2022-05-12,,1,Band-4,Surabaya
EMP-02762,Karyawan-02762,Operations,Kasir,2021-09-11,,1,Band-5,Surabaya
EMP-02763,Karyawan-02763,Operations,Kasir,2017-11-04,,1,Band-5,Jakarta
EMP-02764,Karyawan-02764,Operations,Asisten Apoteker,2023-10-09,,1,Band-3,Bandung
EMP-02765,Karyawan-02765,Operations,Asisten Apoteker,2019-02-09,,1,Band-2,Bandung
EMP-02766,Karyawan-02766,Operations,Store Manager,2018-02-27,,1,Band-1,Medan
EMP-02767,Karyawan-02767,Operations,Apoteker,2019-07-05,,1,Band-5,Semarang
EMP-02768,Karyawan-02768,Operations,Asisten Apoteker,2020-04-16,,1,Band-1,Bandung
EMP-02769,Karyawan-02769,Operations,Asisten Apoteker,2025-11-07,,1,Band-3,Surabaya
EMP-02770,Karyawan-02770,Operations,Store Manager,2024-06-19,,1,Band-3,Lainnya
EMP-02771,Karyawan-02771,Operations,Apoteker,2025-06-23,,1,Band-2,Bandung
EMP-02772,Karyawan-02772,Operations,Apoteker,2019-12-20,,1,Band-3,Medan
EMP-02773,Karyawan-02773,Operations,Store Manager,2018-09-16,2025-11-06,0,Band-4,Lainnya
EMP-02774,Karyawan-02774,Operations,Asisten Apoteker,2018-07-17,,1,Band-1,Surabaya
EMP-02775,Karyawan-02775,Operations,Apoteker,2024-04-21,,1,Band-1,Jakarta
EMP-02776,Karyawan-02776,Operations,Apoteker,2022-08-27,,1,Band-4,Medan
EMP-02777,Karyawan-02777,Operations,Store Manager,2025-06-27,,1,Band-5,Jakarta
EMP-02778,Karyawan-02778,Operations,Area Supervisor,2024-10-07,,1,Band-1,Makassar
EMP-02779,Karyawan-02779,Operations,Kasir,2023-11-04,,1,Band-3,Bandung
EMP-02780,Karyawan-02780,Operations,Store Manager,2020-04-11,,1,Band-2,Surabaya
EMP-02781,Karyawan-02781,Operations,Kasir,2023-07-10,,1,Band-4,Lainnya
EMP-02782,Karyawan-02782,Operations,Store Manager,2018-03-24,,1,Band-3,Bandung
EMP-02783,Karyawan-02783,Operations,Apoteker,2020-02-14,2025-04-27,0,Band-2,Semarang
EMP-02784,Karyawan-02784,Operations,Area Supervisor,2018-04-14,2025-07-09,0,Band-2,Jakarta
